#boots	id	seq	opened_by	opened_at	opened_offset	bytes	closed_at
boot	566	566	session	1786907015408	5244519	0	1786907141061
boot	567	567	power	1786907141061	5244519	0	1786907141635
boot	568	568	session	1786907141635	5244519	2743	1786907183551
boot	569	569	mark	1786907183551	5247280	0	1786907200884
boot	570	570	power	1786907200884	5247280	20624	1786908096831
#lines	id	boot_id	ts_wall	stream_offset	terminator	text
line	112261	570	1786907184866	5252055	crlf	D -    730794 - SBL1, Delta
line	112262	570	1786907184866	5252084	crlf	S - Flash Throughput, 80000 KB/s  (9454564 Bytes,  117793 us)
line	112263	570	1786907184866	5252147	crlf	S - DDR Frequency, 1804 MHz
line	112264	570	1786907184924	5252178	crlf	0       0.942767 FF-A: SPMC not present
line	112265	570	1786907184974	5252221	crlf	0       0.942912 Hypervisor cold boot, version: gunyah-mobile-e173f3364 prod (2026-03-13 03:42:43 UTC)
line	112266	570	1786907184974	5252325	crlf	0       0.957632 hyp_devcfg_smmu_s2_fault_handling_config:2454: No property found
line	112267	570	1786907185014	5252410	crlf	0       0.982518 Failed to register KP
line	112268	570	1786907185014	5252450	crlf	
line	112269	570	1786907185014	5252452	crlf	0       0.990781 No LCP regions for Hypervisor
line	112270	570	1786907185014	5252500	crlf	[RM]Resource Manager version: 5c64a775 (Mon Feb 23 04:23:30 2026 UTC)
line	112271	570	1786907185054	5252573	crlf	[RM]Init completed, disabling UART
line	112272	570	1786907185054	5252609	crlf	0       1.024916 Hypervisor UART is disabled!
line	112273	570	1786907185054	5252656	crlf	
line	112274	570	1786907185054	5252658	crlf	
line	112275	570	1786907185054	5252660	crlf	
line	112276	570	1786907185054	5252662	crlf	UEFI Start     [ 1029]
line	112277	570	1786907185054	5252686	crlf	 - 0x05F801000 [ 1034] Sec.efi
line	112278	570	1786907185054	5252718	crlf	ASLR        : ON
line	112279	570	1786907185094	5252738	crlf	DEP         : ON (RTB)
line	112280	570	1786907185094	5252762	crlf	Timer Delta : +5 mS
line	112281	570	1786907185094	5252783	crlf	RAM Entry 0 : Base 0x0040000000  Size 0x0021800000
line	112282	570	1786907185162	5252837	crlf	RAM Entry 1 : Base 0x0063900000  Size 0x00190FF000
line	112283	570	1786907185162	5252889	crlf	RAM Entry 2 : Base 0x0080000000  Size 0x0040000000
line	112284	570	1786907185200	5252943	crlf	Total Available RAM : 1960 MB (0x007A8FF000)
