#boots	id	seq	opened_by	opened_at	opened_offset	bytes	closed_at
boot	542	542	power	1786905439697	5024887	0	1786905441440
boot	543	543	session	1786905441440	5024889	2743	1786905495560
boot	544	544	session	1786905495560	5027652	17355	1786905553677
boot	545	545	session	1786905553677	5045118	0	1786905567256
boot	546	546	power	1786905567256	5027650	0	1786905579210
boot	547	547	power	1786905579210	5045118	19801	1786905816536
#lines	id	boot_id	ts_wall	stream_offset	terminator	text
line	107460	547	1786905568896	5050753	crlf	RAM Entry 1 : Base 0x0063900000  Size 0x00190FF000
line	107461	547	1786905568896	5050805	crlf	RAM Entry 2 : Base 0x0080000000  Size 0x0040000000
line	107462	547	1786905568942	5050859	crlf	Total Available RAM : 1960 MB (0x007A8FF000)
line	107463	547	1786905568942	5050905	crlf	Total Installed RAM : 2048 MB (0x0080000000)
line	107464	547	1786905568942	5050951	crlf	UEFI LOG buffer not registered for minidump
line	107465	547	1786905568942	5050996	crlf	Multithread   : ON (Lib ver 1.2)
line	107466	547	1786905568942	5051030	crlf	Init Cores   : 2
line	107467	547	1786905568942	5051048	crlf	Init CPU core 1
line	107468	547	1786905568942	5051065	crlf	TzFastcall() failed for TZ_IO_ACCESS_WRITE_ID, Status = (0x7)
line	107469	547	1786905568942	5051128	crlf	ERROR: Failed to set DLOAD cookie
line	107470	547	1786905568942	5051163	crlf	CONF File   : uefiplatLA.cfg
line	107471	547	1786905568942	5051193	crlf	UEFI Ver    : 6.0.260212.BOOT.MXF.1.0.c1-00460-KODIAKLA-1
line	107472	547	1786905568942	5051252	crlf	Build Info  : 64b Feb 12 2026 16:55:36
line	107473	547	1786905568942	5051292	crlf	Boot Device : eMMC
line	107474	547	1786905568942	5051312	crlf	PROD Mode   : FALSE
line	107475	547	1786905568983	5051335	crlf	Retail      : FALSE
line	107476	547	1786905568983	5051356	crlf	
line	107477	547	1786905569029	5051360	crlf	DTB config    : client[0]..trace[0]..verbose[0]
line	107478	547	1786905569029	5051409	crlf	 - 0x05A6CE000 [ 1154] DxeCore.efi
line	107479	547	1786905569029	5051445	crlf	Loading DxeCore at 0x005A6CE000 EntryPoint=0x005A6CF000
line	107480	547	1786905569068	5051504	crlf	HOBLIST address in DXE = 0x5A4BE018
line	107481	547	1786905569106	5051543	crlf	FV Hob            0x5F800000 - 0x5FBEFFFF
line	107482	547	1786905569106	5051586	crlf	FV Hob            0x5A702000 - 0x5AA46FFF
line	107483	547	1786905569106	5051629	crlf	FV2 Hob           0x5A702000 - 0x5AA46FFF
line	107484	547	1786905569106	5051672	crlf	                  631008B0-B2D1-410A-8B49-2C5C4D8ECC7E - 00000000-0000-0000-0000-000000000000
line	107485	547	1786905569106	5051767	crlf	 - 0x05A64A000 [ 1158] PcdDxe.efi
line	107486	547	1786905569106	5051802	crlf	 - 0x05A667000 [ 1158] EnvDxe.efi
line	107487	547	1786905569106	5051837	crlf	 - 0x05A65E000 [ 1158] RscRtDxe.efi
line	107488	547	1786905569106	5051874	crlf	 - 0x05A656000 [ 1159] SCHandlerRtDxe.efi
line	107489	547	1786905569106	5051917	crlf	 - 0x05A193000 [ 1159] RuntimeDxe.efi
line	107490	547	1786905569106	5051956	crlf	 - 0x05A63D000 [ 1159] ArmCpuDxe.efi
line	107491	547	1786905569147	5051996	crlf	After Create Event Status (0x0)
line	107492	547	1786905569147	5052029	crlf	 - 0x05A634000 [ 1160] ArmGicDxe.efi
line	107493	547	1786905569147	5052067	crlf	 - 0x05A62D000 [ 1161] MetronomeDxe.efi
line	107494	547	1786905569147	5052108	crlf	 - 0x05A625000 [ 1161] ArmTimerDxe.efi
line	107495	547	1786905569204	5052150	crlf	 - 0x05A61B000 [ 1161] SmemDxe.efi
line	107496	547	1786905569242	5052188	crlf	 - 0x05A5E5000 [ 1161] DALSys.efi
line	107497	547	1786905569242	5052223	crlf	 - 0x05A5DD000 [ 1162] HWIODxeDriver.efi
line	107498	547	1786905569242	5052265	crlf	 - 0x05A5D2000 [ 1162] ChipInfo.efi
line	107499	547	1786905569242	5052302	crlf	 - 0x05A5CA000 [ 1162] PlatformInfoDxeDriver.efi
line	107500	547	1786905569242	5052352	crlf	 - 0x05A590000 [ 1163] HALIOMMU.efi
line	107501	547	1786905569242	5052389	crlf	 - 0x05A57C000 [ 1169] ULogDxe.efi
line	107502	547	1786905569242	5052425	crlf	 - 0x05A56E000 [ 1169] GlinkDxe.efi
line	107503	547	1786905569242	5052462	crlf	 - 0x05A555000 [ 1172] NpaDxe.efi
line	107504	547	1786905569283	5052499	crlf	Module cannot re-initialize DAL module environment
line	107505	547	1786905569283	5052551	crlf	 - 0x05A54A000 [ 1173] VcsDxe.efi
line	107506	547	1786905569283	5052586	crlf	 - 0x05A524000 [ 1173] ClockDxe.efi
line	107507	547	1786905569283	5052623	crlf	 >>> Cluster 0: 1612800000 Hz
line	107508	547	1786905569322	5052656	crlf	 - 0x05A18A000 [ 1174] ShmBridgeDxeLA.efi
line	107509	547	1786905569322	5052699	crlf	 - 0x05A179000 [ 1174] ScmDxeCompat.efi
line	107510	547	1786905569322	5052740	crlf	 - 0x05A518000 [ 1178] DALTLMM.efi
line	107511	547	1786905569322	5052776	crlf	 - 0x05A50D000 [ 1181] SPMI.efi
line	107512	547	1786905569322	5052809	crlf	 - 0x05A4FD000 [ 1183] I2C.efi
line	107513	547	1786905569322	5052841	crlf	 - 0x05A4F1000 [ 1184] BoardInfoDxe.efi
line	107514	547	1786905569322	5052882	crlf	 - 0x05A170000 [ 1184] ResetRuntimeDxe.efi
line	107515	547	1786905569322	5052926	crlf	 - 0x05A4EA000 [ 1184] Qup.efi
line	107516	547	1786905569322	5052958	crlf	 - 0x05A4CA000 [ 1184] PmicDxe.efi
line	107517	547	1786905569322	5052994	crlf	PM0: 55, 
line	107518	547	1786905569322	5053005	crlf	Module cannot re-initialize DAL module environment
line	107519	547	1786905569322	5053057	crlf	 - 0x05A165000 [ 1190] DiskIoDxe.efi
line	107520	547	1786905569322	5053095	crlf	 - 0x05A158000 [ 1190] PartitionDxe.efi
line	107521	547	1786905569322	5053136	crlf	 - 0x05A150000 [ 1190] EnglishDxe.efi
line	107522	547	1786905569365	5053177	crlf	 - 0x05A145000 [ 1191] FvSimpleFileSystem.efi
line	107523	547	1786905569403	5053226	crlf	 - 0x05A125000 [ 1191] SdccDxe.efi
line	107524	547	1786905569403	5053262	crlf	 - 0x05A0AF000 [ 1244] Fat.efi
line	107525	547	1786905569403	5053294	crlf	 - 0x05A09F000 [ 1244] TzDxeLA.efi
line	107526	547	1786905569403	5053330	crlf	 - 0x05A009000 [ 1249] VariableDxe.efi
line	107527	547	1786905569403	5053370	crlf	tz_armv8_smc_call failed, TzStatus = 0xFFFFFFFF,  SmcId = 0x32000105  
line	107528	547	1786905569403	5053442	crlf	Status = 0x3
line	107529	547	1786905569456	5053458	crlf	APP_REGION_NOTIFICATION_CMD: Syscall Not Supported, status 3
line	107530	547	1786905569494	5053522	crlf	 - 0x05A001000 [ 1337] QcomWDogDxe.efi
line	107531	547	1786905569494	5053562	crlf	HW Wdog Setting from PCD : Disabled
line	107532	547	1786905569494	5053599	crlf	 - 0x059B94000 [ 1338] WatchdogTimer.efi
line	107533	547	1786905569494	5053641	crlf	 - 0x059B8C000 [ 1338] EmbeddedMonotonicCounter.efi
line	107534	547	1786905569494	5053694	crlf	 - 0x059B83000 [ 1340] RealTimeClock.efi
line	107535	547	1786905569494	5053736	crlf	 - 0x059B5C000 [ 1342] DevicePathDxe.efi
line	107536	547	1786905569494	5053778	crlf	 - 0x059B49000 [ 1343] CapsuleRuntimeDxe.efi
line	107537	547	1786905569494	5053824	crlf	 - 0x059B02000 [ 1343] HiiDatabase.efi
line	107538	547	1786905569494	5053864	crlf	 - 0x059B7A000 [ 1344] FontDxe.efi
line	107539	547	1786905569494	5053900	crlf	 - 0x0599DB000 [ 1349] QcomBds.efi
line	107540	547	1786905569494	5053936	crlf	 - 0x059AF7000 [ 1360] DDRInfoDxe.efi
line	107541	547	1786905569537	5053977	crlf	DALLOG Device [0x2000070]: HWIO: Unable to find "MC_CCMT
line	107542	547	1786905569537	5054035	crlf	ERROR: Failed to map MCCC_MCCC_MSTR base address: 0x00000018
line	107543	547	1786905569537	5054097	crlf	Error: Image at 00059AF7000 start failed: Not Found
line	107544	547	1786905569537	5054150	crlf	 - 0x059B41000 [ 1363] FeatureEnablerDxe.efi
line	107545	547	1786905569537	5054196	crlf	FeatureEnablerDxeInitialize: FeatureEnabler not supported for this chip
line	107546	547	1786905569537	5054269	crlf	 - 0x059AB7000 [ 1363] FvDxe.efi
line	107547	547	1786905569537	5054303	crlf	 - 0x059AF8000 [ 1364] PILProxyDxe.efi
line	107548	547	1786905569537	5054343	crlf	 - 0x059A32000 [ 1364] PILDxe.efi
line	107549	547	1786905569537	5054378	crlf	 - 0x059AE0000 [ 1366] IPCCDxe.efi
line	107550	547	1786905569537	5054414	crlf	 - 0x05984E000 [ 1367] SecurityStubDxe.efi
line	107551	547	1786905569537	5054458	crlf	 - 0x059AAC000 [ 1368] SecurityDxe.efi
line	107552	547	1786905569537	5054498	crlf	 - 0x059AA4000 [ 1369] PrintDxe.efi
line	107553	547	1786905569537	5054535	crlf	 - 0x059A22000 [ 1369] SPI.efi
line	107554	547	1786905569537	5054567	crlf	 - 0x0599CB000 [ 1370] HSUART.efi
line	107555	547	1786905569537	5054602	crlf	 - 0x059A6F000 [ 1370] PmicGlinkDxe.efi
line	107556	547	1786905569537	5054643	crlf	 - 0x059B2A000 [ 1370] UsbPwrCtrlDxe.efi
line	107557	547	1786905569537	5054685	crlf	PM_DT_PARSING_ERR: cagrhpispiUsbPwrCtrlLibConfig_GetHWInfo Hardware Info is not available 
line	107558	547	1786905569537	5054777	crlf	UsbPwrCtrlLib_Init Initialize Hardware Configuration Error[Device Error] 
line	107559	547	1786905569537	5054852	crlf	Error: Image at 00059B2A000 start failed: Device Error
line	107560	547	1786905569537	5054908	crlf	 - 0x059A80000 [ 1376] ChargerExDxe.efi
line	107561	547	1786905569581	5054951	crlf	 - 0x059994000 [ 1377] UsbfnDwc3Dxe.efi
line	107562	547	1786905569581	5054992	crlf	 - 0x059984000 [ 1377] UsbMsdDxe.efi
line	107563	547	1786905569621	5055032	crlf	 - 0x0599BE000 [ 1378] UsbDeviceDxe.efi
line	107564	547	1786905569621	5055073	crlf	 - 0x05995B000 [ 1378] UsbConfigDxe.efi
line	107565	547	1786905569621	5055114	crlf	UsbConfigLibOpenProtocols: Failed to open Power control USB protocol Status =  (0xE)
line	107566	547	1786905569621	5055200	crlf	UsbConfigLibOpenProtocols: gPmicNpaClientSS1 cannot be created
line	107567	547	1786905569621	5055264	crlf	 - 0x0599B5000 [ 1379] UsbFastbootTransportDxe.efi
line	107568	547	1786905569621	5055316	crlf	 - 0x05991C000 [ 1379] FastbootPlatformDxe.efi
line	107569	547	1786905569621	5055364	crlf	 - 0x05997C000 [ 1380] SimpleTextInOutSerial.efi
line	107570	547	1786905569621	5055414	crlf	 - 0x059972000 [ 1380] ButtonsDxe.efi
line	107571	547	1786905569662	5055455	crlf	ButtonsDxe: Keypress PM SDAM read failed 
line	107572	547	1786905569662	5055498	crlf	 - 0x059953000 [ 1381] TsensDxe.efi
line	107573	547	1786905569662	5055535	crlf	 - 0x05994B000 [ 1382] LimitsDxe.efi
line	107574	547	1786905569662	5055573	crlf	 - 0x059825000 [ 1382] GpiDxe.efi
line	107575	547	1786905569662	5055608	crlf	 - 0x0597DE000 [ 1461] UCDxe.efi
line	107576	547	1786905569662	5055642	crlf	 - 0x059914000 [ 1463] RngDxe.efi
line	107577	547	1786905569662	5055677	crlf	 - 0x059844000 [ 1464] ConPlatformDxe.efi
line	107578	547	1786905569662	5055720	crlf	 - 0x059A14000 [ 1464] ConSplitterDxe.efi
line	107579	547	1786905569662	5055763	crlf	 - 0x05980C000 [ 1465] GraphicsConsoleDxe.efi
line	107580	547	1786905569662	5055810	crlf	 - 0x05981B000 [ 1466] SecRSADxe.efi
line	107581	547	1786905569662	5055848	crlf	 - 0x0597B9000 [ 1466] HypDtFixupDxe.efi
line	107582	547	1786905569662	5055890	crlf	HypDtFixupEntryPoint : Reading of OsConfigTableSelection failed,checking DT setting 
line	107583	547	1786905569662	5055976	crlf	 - 0x059782000 [ 1471] DtPlatformDxe.efi
line	107584	547	1786905569662	5056018	crlf	 - 0x059805000 [ 1472] RuntimeInitDxe.efi
line	107585	547	1786905569662	5056061	crlf	 - 0x0597D5000 [ 1472] EsrtDxe.efi
line	107586	547	1786905569662	5056097	crlf	 - 0x05972B000 [ 1473] FmpDxe.efi
line	107587	547	1786905569662	5056132	crlf	InitStorageDiskInfo: storageInfo[0].guid: 12C55B20-25D3-41C9-8E06-282D94C676AD
line	107588	547	1786905569662	5056212	crlf	InitStorageDiskInfo: storageInfo[1].guid: B9251EA5-3462-4807-86C6-8948B1B36163
line	107589	547	1786905569662	5056292	crlf	InitStorageDiskInfo: storageInfo[2].guid: B615F1F5-5088-43CD-809C-A16E52487D00
line	107590	547	1786905569662	5056372	crlf	
line	107591	547	1786905569662	5056374	crlf	    Current SysFwVersion Entry info:
line	107592	547	1786905569662	5056412	crlf	    ====================================
line	107593	547	1786905569707	5056456	crlf	    Signature                 : 5245565746535953
line	107594	547	1786905569745	5056508	crlf	    Revision                  : 0x10000
line	107595	547	1786905569745	5056549	crlf	    VersionDataCrc32          : 0xD6AE50A5
line	107596	547	1786905569745	5056593	crlf	    FwVersion                 : 0x10000
line	107597	547	1786905569745	5056634	crlf	    LowestSupportedFwVersion  : 0x0
line	107598	547	1786905569745	5056671	crlf	    ====================================
line	107599	547	1786905569745	5056713	crlf	Platform: QRB_AGATTI IOT
line	107600	547	1786905569745	5056739	crlf	Selected FW GUID =: A2C156D8-ABBF-49B4-9F3D-8C134DDE977B 
line	107601	547	1786905569745	5056798	crlf	  Platform = 20 
line	107602	547	1786905569745	5056816	crlf	FmpDxe(Qualcomm System Firmware Update Driver): Failed to get the controller state.  Status = Not Found
line	107603	547	1786905569745	5056921	crlf	 - 0x0597CC000 [ 1496] SoftSKUDxe.efi
line	107604	547	1786905569785	5056962	crlf	SoftSKUDxeInitialize: SoftSKU not supported for this chip
line	107605	547	1786905569785	5057021	crlf	Error: Image at 000597CC000 start failed: Unsupported
line	107606	547	1786905569785	5057076	crlf	 - 0x0597CC000 [ 1500] MinidumpTADxe.efi
line	107607	547	1786905569785	5057118	crlf	smem_get_addr: SMEM get addr failed! smem_type=628MinidumpTADxe: Minidump TA loading not enabled.
line	107608	547	1786905569785	5057217	crlf	Error: Image at 000597CC000 start failed: Load Error
line	107609	547	1786905569785	5057271	crlf	 - 0x05970B000 [ 1503] QcomChargerDxeLA.efi
line	107610	547	1786905569785	5057316	crlf	Error: Image at 0005970B000 start failed: Access Denied
line	107611	547	1786905569785	5057373	crlf	 - 0x0597CD000 [ 1514] UsbInitDxe.efi
line	107612	547	1786905569785	5057412	crlf	 - 0x05950C000 [ 1516] CryptoDxe.efi
line	107613	547	1786905569825	5057452	crlf	 - 0x0597B0000 [ 1517] ParserDxe.efi
line	107614	547	1786905569825	5057490	crlf	 - 0x0597A9000 [ 1518] SerialPortDxe.efi
line	107615	547	1786905569825	5057532	crlf	 - 0x05944F000 [ 1519] Pkcs7VerifyDxe.efi
line	107616	547	1786905569825	5057575	crlf	BDS Entry      [ 1520] 
line	107617	547	1786905569825	5057600	crlf	Disp init wait [ 1521] 
line	107618	547	1786905569825	5057625	crlf	EnvDxe locate display utils protocol failed with status: Not Found
line	107619	547	1786905569825	5057693	crlf	-----------------------------
line	107620	547	1786905569825	5057724	crlf	Platform Init  [ 1542] BDS
line	107621	547	1786905569825	5057752	crlf	Boot Cycle : 1
line	107622	547	1786905569825	5057768	crlf	Run  Cycle : 1
line	107623	547	1786905569825	5057784	crlf	UEFI Ver   : 6.0.260212.BOOT.MXF.1.0.c1-00460-KODIAKLA-1
line	107624	547	1786905569825	5057842	crlf	Platform           : IOT
line	107625	547	1786905569825	5057868	crlf	Subtype            : 1
line	107626	547	1786905569825	5057892	crlf	Boot Device        : eMMC
line	107627	547	1786905569825	5057919	crlf	Chip Name          : QRB_AGATTI
line	107628	547	1786905569867	5057954	crlf	Chip Ver           : 1.0
line	107629	547	1786905569867	5057980	crlf	Chip Serial Number : 0xE1F9B69A
line	107630	547	1786905569867	5058013	crlf	Boot Core  : 1612 MHz
line	107631	547	1786905569867	5058036	crlf	rpmb_read_counter_pkt: Bad Result field = 0x7 
line	107632	547	1786905569867	5058084	crlf	SDCC driver returns error that can not be decoded.
line	107633	547	1786905569867	5058136	crlf	RPMB ReadCounterPkt failed, Result = 6
line	107634	547	1786905569867	5058176	crlf	RPMB is not provisioned, UEFI Variables will be stored as Volatile. 
line	107635	547	1786905569867	5058246	crlf	-----------------------------
line	107636	547	1786905569867	5058277	crlf	Failed to launch default charger app, status: Load Error
line	107637	547	1786905569867	5058335	crlf	MountRequiredFatPartitions: OsTrialBootStatus read failed, status = 0xE
line	107638	547	1786905569867	5058408	crlf	EFI GUID based mount Success, GUID = C12A7328-F81F-11D2-BA4B-00A0C93EC93B Status = Success
line	107639	547	1786905569867	5058500	crlf	TransitionNhlosFromPostUpdateToBoot: Starting NHLOS state transition validation
line	107640	547	1786905569867	5058581	crlf	TransitionNhlosFromPostUpdateToBoot: Failed to read OsTrialBootStatus. Status 0xE
line	107641	547	1786905569867	5058664	crlf	ClearCapsuleNV: GetVariable Returned Status - Not Found
line	107642	547	1786905569867	5058721	crlf	EFI partition block size: 512
line	107643	547	1786905569867	5058752	crlf	Used space in EFI Raw file: 0x400 bytes (0%)
line	107644	547	1786905569867	5058798	crlf	No pending capsules found in EFI Raw file
line	107645	547	1786905569867	5058841	crlf	Starting to flush any pending persisted capsules from media
line	107646	547	1786905569908	5058904	crlf	Looking for 'BootNext' variable to look for EFI partition with mass-storage capsules
line	107647	547	1786905569908	5058990	crlf	No 'BootNext' variable found to look for EFI partition with mass-storage capsules
line	107648	547	1786905569908	5059073	crlf	Looking for 'BootOrder' variable to find EFI partition with mass-storage capsules
line	107649	547	1786905569908	5059156	crlf	Could not find 'BootOrder' variable to find EFI partition with mass-storage capsules!
line	107650	547	1786905569908	5059243	crlf	Looking for local EFI partition variable to find EFI partition with mass-storage capsules
line	107651	547	1786905569947	5059336	crlf	GetPartitionHandlesForMassStorageCapsules: LocateHandleBuffer for  C12A7328-F81F-11D2-BA4B-00A0C93EC93B
line	107652	547	1786905569986	5059443	crlf	Found 1 EFI partitions in local device
line	107653	547	1786905570036	5059485	crlf	GetMassStorageCapsuleCount returned - Not Found!
line	107654	547	1786905570036	5059535	crlf	GetPersistedCapsuleCount returned - Not Found
line	107655	547	1786905570036	5059582	crlf	InitCapsulePtrFromPersistedMedia returned - Not Found!
line	107656	547	1786905570036	5059638	crlf	InitCapsulePtr returned - Not Found.
line	107657	547	1786905570036	5059676	crlf	Starting to flush any pending persisted capsules from media
line	107658	547	1786905570036	5059737	crlf	LocateProtocol(DPP) returned Status:Not Found
line	107659	547	1786905570036	5059784	crlf	Locate pMorPpiProtocol failed 0xE 00000010
line	107660	547	1786905570036	5059828	crlf	Platform Init End : 1681
line	107661	547	1786905570036	5059854	crlf	-----------------------------
line	107662	547	1786905570036	5059885	crlf	Write Log Buffer to FAT partition failed, Status = (Unsupported)
line	107663	547	1786905570036	5059951	crlf	[QcomBds] BootOrder not found
line	107664	547	1786905570036	5059982	crlf	[QcomBds] Trying booting from boot media enumeration
line	107665	547	1786905570036	5060036	crlf	[QcomBds] Enumerating non-removable boot options
line	107666	547	1786905570036	5060086	crlf	[QcomBds] Adding new boot/driver option Boot0000, Description: Non-removable Media
line	107667	547	1786905570036	5060170	crlf	Booting option 0:(Boot0000) "Non-removable Media"
line	107668	547	1786905570036	5060221	crlf	ClearCapsuleNV: GetVariable Returned Status - Not Found
line	107669	547	1786905570036	5060278	crlf	FmpDeviceLock: smc:update rollback version succeeded, status: Success, pSysCallRsp->status: 1
line	107670	547	1786905570036	5060373	crlf	ESRT DXE: Failed to get AwaitingCapsuleAcceptanceByOs, Status = 0xE
line	107671	547	1786905570077	5060444	crlf	DtPlatformLoadDtbBlob qclinux_fit.img Loading Failed status=0xE
line	107672	547	1786905570077	5060509	crlf	DtPlatformLoadDtbBlob Loading Legacy MultiDtb
line	107673	547	1786905570077	5060556	crlf	LoadDtbOnReadyToBoot: no DT/ACPI preference found, defaulting to DT
line	107674	547	1786905570077	5060625	crlf	OS DTB found. Model = Arduino UnoQ
line	107675	547	1786905570077	5060661	crlf	DT Fixup Event triggered
line	107676	547	1786905570077	5060687	crlf	FDT configuration table installed successfully
line	107677	547	1786905570077	5060735	crlf	Reading of OsConfigTableSelection failed,checking DT settings
line	107678	547	1786905570077	5060798	crlf	 Bad main_symbols in ufdt_overlay_do_fixups
line	107679	547	1786905570077	5060843	crlf	Failed to apply devie tree
line	107680	547	1786905570077	5060871	crlf	HypDtFixupEventNotifyFunc: Dtb apply overlay skipped
line	107681	547	1786905570116	5060927	crlf	Added qcom,platform-parts-info successfully in BoardInfoDxe
line	107682	547	1786905570154	5060990	crlf	Failed to get SKU information. Unsupported
line	107683	547	1786905570154	5061034	crlf	UEFI Total : 700 ms
line	107684	547	1786905570154	5061055	crlf	POST Time      [ 1729] OS Loader
line	107685	547	1786905570154	5061089	crlf	ConvertPages: failed to find range 140000000 - 140195FFF
line	107686	547	1786905570154	5061147	crlf	 - 0x059125000 [ 1745] 
line	107687	547	1786905570154	5061172	crlf	
line	107688	547	1786905570154	5061174	crlf	SIROCCO UNOQ UEFI HANDOFF PASS
line	107689	547	1786905570154	5061206	crlf	Start EBS        [ 1754] 
line	107690	547	1786905570154	5061233	crlf	BDS: LogFs sync skipped, Unsupported
line	107691	547	1786905570154	5061271	crlf	Successfully synced all UEFI tables
line	107692	547	1786905570154	5061308	crlf	Sync Duration = 1 ms
line	107693	547	1786905570154	5061330	crlf	Warning: Clearing A-bit !
line	107694	547	1786905570154	5061357	crlf	App Log Flush : 623 ms
line	107695	547	1786905570154	5061381	crlf	Gunyah based bootup
line	107696	547	1786905570154	5061402	crlf	Exit EBS        [ 2389] UEFI End
line	107697	547	1786905570196	5061438	crlf	SIROCCO UNOQ GENI POST-EXIT PASS
line	107698	547	1786905570196	5061472	crlf	SIROCCO UEFI DRAM base=0x0000000040000000 end=0x00000000c0000000 span=0x0000000080000000
line	107699	547	1786905570196	5061562	lf	Sirocco version 0.1.0-sirocco-unoq-mcu-uart-bounded (mojo 1.1.0.dev2026081405) #1 SMP PREEMPT aarch64 build=ef85c6f971eb7034
line	107700	547	1786905570196	5061687	lf	CONFIG digest=b658e677bcc0aaa2
line	107701	547	1786905570196	5061718	lf	BUILD fp=ef85c6f971eb7034
line	107702	547	1786905570196	5061744	lf	SIROCCO M0 aarch64 uncommitted
line	107703	547	1786905570196	5061775	lf	ABI v=0x6a85a001ef52db6f mode=modular
line	107704	547	1786905571371	5061814	lf	[    3.634789] <6> cpu0 led: USER1 green blink PASS gpio=42 acti
line	107705	547	1786905571371	5061879	lf	[    3.641271] <6> cpu0 device init complete
line	107706	547	1786905571371	5061924	lf	KTEST harness.assert_abort PASS
line	107707	547	1786905571371	5061956	lf	KTEST harness.assume_skip SKIP unavailable
line	107708	547	1786905571371	5061999	lf	KTEST harness.expect_continue PASS recorded=2
line	107709	547	1786905571371	5062045	lf	KTEST m2_timer.1000 PASS
line	107710	547	1786905571371	5062070	lf	THREADS ABCABCABC PASS
line	107711	547	1786905571371	5062093	lf	KTEST m3_preempt PASS a=23081 b=22841
line	107712	547	1786905571420	5062132	lf	KTEST sched.oracle PASS
line	107713	547	1786905571420	5062156	lf	KTEST semaphore.oracle PASS
line	107714	547	1786905571420	5062184	lf	KTEST mutex.oracle PASS
line	107715	547	1786905571420	5062208	lf	KTEST condvar.oracle PASS
line	107716	547	1786905571420	5062234	lf	KTEST events.oracle PASS
line	107717	547	1786905571420	5062259	lf	KTEST fifo.oracle PASS
line	107718	547	1786905571420	5062282	lf	KTEST lifo.oracle PASS
line	107719	547	1786905571458	5062306	lf	KTEST queue.oracle PASS
line	107720	547	1786905571458	5062330	lf	KTEST sleep.oracle PASS
line	107721	547	1786905571458	5062354	lf	KTEST early_sleep.oracle PASS
line	107722	547	1786905571458	5062384	lf	KTEST timeout.oracle PASS
line	107723	547	1786905571458	5062410	lf	KTEST timer_part.oracle PASS
line	107724	547	1786905571458	5062439	lf	KTEST threads_part.oracle PASS
line	107725	547	1786905571458	5062470	lf	KTEST spinlock.oracle PASS
line	107726	547	1786905571458	5062497	lf	EVT 1 sched_priority begin object
line	107727	547	1786905571458	5062531	lf	EVT 2 sched_priority observed object
line	107728	547	1786905571458	5062568	lf	EVT 3 sched_fifo begin object
line	107729	547	1786905571458	5062598	lf	EVT 4 sched_fifo observed object
line	107730	547	1786905571458	5062631	lf	EVT 5 yield_rotation begin object
line	107731	547	1786905571458	5062665	lf	EVT 6 yield_rotation observed object
line	107732	547	1786905571458	5062702	lf	EVT 7 sem_priority begin object
line	107733	547	1786905571458	5062734	lf	EVT 8 sem_priority observed object
line	107734	547	1786905571458	5062769	lf	EVT 9 sem_fifo begin object
line	107735	547	1786905571498	5062798	lf	EVT 10 sem_fifo observed object
line	107736	547	1786905571498	5062830	lf	EVT 11 mutex_pi begin object
line	107737	547	1786905571536	5062860	lf	EVT 12 mutex_pi observed object
line	107738	547	1786905571536	5062892	lf	EVT 13 event_any_safe begin object
line	107739	547	1786905571536	5062927	lf	EVT 14 event_any_safe observed object
line	107740	547	1786905571536	5062965	lf	EVT 15 event_all_safe begin object
line	107741	547	1786905571536	5063000	lf	EVT 16 event_all_safe observed object
line	107742	547	1786905571536	5063038	lf	EVT 17 timeout_order begin object
line	107743	547	1786905571536	5063072	lf	EVT 18 timeout_order observed object
line	107744	547	1786905571536	5063109	lf	EVT 19 queue_order begin object
line	107745	547	1786905571536	5063141	lf	EVT 20 queue_order observed object
line	107746	547	1786905571536	5063176	lf	EVT 21 msgq_fifo begin object
line	107747	547	1786905571536	5063206	lf	EVT 22 msgq_fifo observed object
line	107748	547	1786905571536	5063239	lf	EVT 23 msgq_full begin object
line	107749	547	1786905571536	5063269	lf	EVT 24 msgq_full observed object
line	107750	547	1786905571576	5063303	lf	EVT 25 msgq_purge begin object
line	107751	547	1786905571576	5063334	lf	EVT 26 msgq_purge observed object
line	107752	547	1786905571576	5063368	lf	EVT 27 stack_lifo begin object
line	107753	547	1786905571576	5063399	lf	EVT 28 stack_lifo observed object
line	107754	547	1786905571576	5063433	lf	EVT 29 stack_empty begin object
line	107755	547	1786905571576	5063465	lf	EVT 30 stack_empty observed object
line	107756	547	1786905571576	5063500	lf	EVT 31 slab_exhaust begin object
line	107757	547	1786905571576	5063533	lf	EVT 32 slab_exhaust observed object
line	107758	547	1786905571576	5063569	lf	EVT 33 slab_reuse begin object
line	107759	547	1786905571576	5063600	lf	EVT 34 slab_reuse observed object
line	107760	547	1786905571576	5063634	lf	EVT 35 heap_alloc_free begin object
line	107761	547	1786905571576	5063670	lf	EVT 36 heap_alloc_free observed object
line	107762	547	1786905571576	5063709	lf	EVT 37 poll_signal begin object
line	107763	547	1786905571576	5063741	lf	EVT 38 poll_signal observed object
line	107764	547	1786905571618	5063777	lf	EVT 39 timer_expiry begin object
line	107765	547	1786905571618	5063810	lf	EVT 40 timer_expiry observed object
line	107766	547	1786905571618	5063846	lf	EVT 41 timer_status begin object
line	107767	547	1786905571618	5063879	lf	EVT 42 timer_status observed object
line	107768	547	1786905571618	5063915	lf	EVT 43 timer_stop begin object
line	107769	547	1786905571618	5063946	lf	EVT 44 timer_stop observed object
line	107770	547	1786905571618	5063980	lf	EVT 45 work_submit begin object
