#boots	id	seq	opened_by	opened_at	opened_offset	bytes	closed_at
boot	473	473	power	1786889601328	4375012	23399	1786890396811
boot	474	474	session	1786890396811	4398602	0	1786891749016
boot	475	475	session	1786891749016	4398602	0	1786894145907
boot	476	476	session	1786894145907	4398602	0	1786894207026
boot	477	477	session	1786894207026	4398602	0	1786895260543
#lines	id	boot_id	ts_wall	stream_offset	terminator	text
line	91644	473	1786889587594	4387410	crlf	 - 0x05945A000 [ 1521] Pkcs7VerifyDxe.efi
line	91645	473	1786889587594	4387453	crlf	BDS Entry      [ 1522] 
line	91646	473	1786889587594	4387478	crlf	Disp init wait [ 1522] 
line	91647	473	1786889587594	4387503	crlf	EnvDxe locate display utils protocol failed with status: Not Found
line	91648	473	1786889587594	4387571	crlf	-----------------------------
line	91649	473	1786889587594	4387602	crlf	Platform Init  [ 1543] BDS
line	91650	473	1786889587594	4387630	crlf	Boot Cycle : 1
line	91651	473	1786889587594	4387646	crlf	Run  Cycle : 1
line	91652	473	1786889587629	4387664	crlf	UEFI Ver   : 6.0.260212.BOOT.MXF.1.0.c1-00460-KODIAKLA-1
line	91653	473	1786889587629	4387722	crlf	Platform           : IOT
line	91654	473	1786889587629	4387748	crlf	Subtype            : 1
line	91655	473	1786889587629	4387772	crlf	Boot Device        : eMMC
line	91656	473	1786889587629	4387799	crlf	Chip Name          : QRB_AGATTI
line	91657	473	1786889587629	4387832	crlf	Chip Ver           : 1.0
line	91658	473	1786889587629	4387858	crlf	Chip Serial Number : 0xE1F9B69A
line	91659	473	1786889587629	4387891	crlf	Boot Core  : 1612 MHz
line	91660	473	1786889587629	4387914	crlf	rpmb_read_counter_pkt: Bad Result field = 0x7 
line	91661	473	1786889587629	4387962	crlf	SDCC driver returns error that can not be decoded.
line	91662	473	1786889587629	4388014	crlf	RPMB ReadCounterPkt failed, Result = 6
line	91663	473	1786889587629	4388054	crlf	RPMB is not provisioned, UEFI Variables will be stored as Volatile. 
line	91664	473	1786889587629	4388124	crlf	-----------------------------
line	91665	473	1786889587664	4388157	crlf	Failed to launch default charger app, status: Load Error
line	91666	473	1786889587664	4388215	crlf	MountRequiredFatPartitions: OsTrialBootStatus read failed, status = 0xE
line	91667	473	1786889587664	4388288	crlf	EFI GUID based mount Success, GUID = C12A7328-F81F-11D2-BA4B-00A0C93EC93B Status = Success
line	91668	473	1786889587664	4388380	crlf	TransitionNhlosFromPostUpdateToBoot: Starting NHLOS state transition validation
line	91669	473	1786889587664	4388461	crlf	TransitionNhlosFromPostUpdateToBoot: Failed to read OsTrialBootStatus. Status 0xE
line	91670	473	1786889587664	4388544	crlf	ClearCapsuleNV: GetVariable Returned Status - Not Found
line	91671	473	1786889587664	4388601	crlf	EFI partition block size: 512
line	91672	473	1786889587664	4388632	crlf	Used space in EFI Raw file: 0x400 bytes (0%)
line	91673	473	1786889587698	4388680	crlf	No pending capsules found in EFI Raw file
line	91674	473	1786889587732	4388725	crlf	Starting to flush any pending persisted capsules from media
line	91675	473	1786889587732	4388786	crlf	Looking for 'BootNext' variable to look for EFI partition with mass-storage capsules
line	91676	473	1786889587732	4388872	crlf	No 'BootNext' variable found to look for EFI partition with mass-storage capsules
line	91677	473	1786889587732	4388955	crlf	Looking for 'BootOrder' variable to find EFI partition with mass-storage capsules
line	91678	473	1786889587732	4389038	crlf	Could not find 'BootOrder' variable to find EFI partition with mass-storage capsules!
line	91679	473	1786889587765	4389127	crlf	Looking for local EFI partition variable to find EFI partition with mass-storage capsules
line	91680	473	1786889587765	4389218	crlf	GetPartitionHandlesForMassStorageCapsules: LocateHandleBuffer for  C12A7328-F81F-11D2-BA4B-00A0C93EC93B
line	91681	473	1786889587765	4389323	crlf	Found 1 EFI partitions in local device
line	91682	473	1786889587765	4389363	crlf	GetMassStorageCapsuleCount returned - Not Found!
line	91683	473	1786889587765	4389413	crlf	GetPersistedCapsuleCount returned - Not Found
line	91684	473	1786889587765	4389460	crlf	InitCapsulePtrFromPersistedMedia returned - Not Found!
line	91685	473	1786889587765	4389516	crlf	InitCapsulePtr returned - Not Found.
line	91686	473	1786889587765	4389554	crlf	Starting to flush any pending persisted capsules from media
line	91687	473	1786889587765	4389615	crlf	LocateProtocol(DPP) returned Status:Not Found
line	91688	473	1786889587765	4389662	crlf	Locate pMorPpiProtocol failed 0xE 00000010
line	91689	473	1786889587798	4389708	crlf	Platform Init End : 1947
line	91690	473	1786889587798	4389734	crlf	-----------------------------
line	91691	473	1786889587830	4389767	crlf	Write Log Buffer to FAT partition failed, Status = (Unsupported)
line	91692	473	1786889587830	4389833	crlf	[QcomBds] BootOrder not found
line	91693	473	1786889587830	4389864	crlf	[QcomBds] Trying booting from boot media enumeration
line	91694	473	1786889587830	4389918	crlf	[QcomBds] Enumerating non-removable boot options
line	91695	473	1786889587830	4389968	crlf	[QcomBds] Adding new boot/driver option Boot0000, Description: Non-removable Media
line	91696	473	1786889587830	4390052	crlf	Booting option 0:(Boot0000) "Non-removable Media"
line	91697	473	1786889587830	4390103	crlf	ClearCapsuleNV: GetVariable Returned Status - Not Found
line	91698	473	1786889587863	4390162	crlf	FmpDeviceLock: smc:update rollback version succeeded, status: Success, pSysCallRsp->status: 1
line	91699	473	1786889587863	4390257	crlf	ESRT DXE: Failed to get AwaitingCapsuleAcceptanceByOs, Status = 0xE
line	91700	473	1786889587863	4390326	crlf	DtPlatformLoadDtbBlob qclinux_fit.img Loading Failed status=0xE
line	91701	473	1786889587863	4390391	crlf	DtPlatformLoadDtbBlob Loading Legacy MultiDtb
line	91702	473	1786889587863	4390438	crlf	LoadDtbOnReadyToBoot: no DT/ACPI preference found, defaulting to DT
line	91703	473	1786889587863	4390507	crlf	OS DTB found. Model = Arduino UnoQ
line	91704	473	1786889587863	4390543	crlf	DT Fixup Event triggered
line	91705	473	1786889587863	4390569	crlf	FDT configuration table installed successfully
line	91706	473	1786889587863	4390617	crlf	Reading of OsConfigTableSelection failed,checking DT settings
line	91707	473	1786889587896	4390682	crlf	 Bad main_symbols in ufdt_overlay_do_fixups
line	91708	473	1786889587896	4390727	crlf	Failed to apply devie tree
line	91709	473	1786889587896	4390755	crlf	HypDtFixupEventNotifyFunc: Dtb apply overlay skipped
line	91710	473	1786889587896	4390809	crlf	Added qcom,platform-parts-info successfully in BoardInfoDxe
line	91711	473	1786889587896	4390870	crlf	Failed to get SKU information. Unsupported
line	91712	473	1786889587896	4390914	crlf	UEFI Total : 966 ms
line	91713	473	1786889587896	4390935	crlf	POST Time      [ 1996] OS Loader
line	91714	473	1786889587896	4390969	crlf	ConvertPages: failed to find range 140000000 - 140195FFF
line	91715	473	1786889587896	4391027	crlf	 - 0x059130000 [ 2010] 
line	91716	473	1786889587896	4391052	crlf	
line	91717	473	1786889587896	4391054	crlf	SIROCCO UNOQ UEFI HANDOFF PASS
line	91718	473	1786889587896	4391086	crlf	Start EBS        [ 2020] 
line	91719	473	1786889587896	4391113	crlf	BDS: LogFs sync skipped, Unsupported
line	91720	473	1786889587896	4391151	crlf	Successfully synced all UEFI tables
line	91721	473	1786889587931	4391190	crlf	Sync Duration = 1 ms
line	91722	473	1786889587931	4391212	crlf	Warning: Clearing A-bit !
line	91723	473	1786889587931	4391239	crlf	App Log Flush : 639 ms
line	91724	473	1786889587964	4391265	crlf	Gunyah based bootup
line	91725	473	1786889587964	4391286	crlf	Exit EBS        [ 2671] UEFI End
line	91726	473	1786889587964	4391320	crlf	SIROCCO UNOQ GENI POST-EXIT PASS
line	91727	473	1786889587964	4391354	crlf	SIROCCO UEFI DRAM base=0x0000000040000000 end=0x00000000c0000000 span=0x0000000080000000
line	91728	473	1786889587964	4391444	lf	Sirocco version 0.1.0-sirocco-unoq-ext4release-shell (mojo 1.1.0.dev2026081405) #1 SMP PREEMPT aarch64 build=f0a276f875fba3d6
line	91729	473	1786889587964	4391570	lf	CONFIG digest=9c57b38f827e40bb
line	91730	473	1786889587964	4391601	lf	BUILD fp=f0a276f875fba3d6
line	91731	473	1786889587964	4391627	lf	SIROCCO M0 aarch64 uncommitted
line	91732	473	1786889587964	4391658	lf	ABI v=0x6a85a001ef52db6f mode=modular
line	91733	473	1786889589160	4391697	lf	[INF] led: USER1 green blink PASS gpio=42 active-high
line	91734	473	1786889589191	4391752	lf	SDCC1 GCC RO reset=00000000 apps=00004221 ahb=00000001 ice=00004229 apps_cmd=00000000 cfg=00000401 m=00000001 n=000000fe d=000000fd PASS
line	91735	473	1786889589191	4391889	lf	SDC1 PADS RO ctl=00001ff6 rclk=00000001 PASS
line	91736	473	1786889589191	4391934	lf	SDHCI RO PROBE present=01f800f0 caps=742dc8b2 caps1=0000808f version=00007202 PASS
line	91737	473	1786889589191	4392017	lf	SDCC1 OWN pin_status=00000000 clock_status=00000000 cfg=00002017 m=00000001 n=000000fc d=000000fb pads=00001fe4 rclk=00000001 PASS
line	91738	473	1786889589223	4392149	lf	EMMC IDENT status=00000000 state=00000005 ocr=c0ff8080 rca=00000001 ext_assert=00000000 ext_deassert=00000000 ahb_status=00000000 rate_status=00000000 reset_status=00000000 power_status=00000000 ident_rate_status=00000000 host=00000000 power=0000000f clock=00000007 timeout=0000000e reset=00000000 int=00000002 err=00000000 pwr_status=00000000 pwr_mask=0000000f pwr_ctl=00000001 vendor=00018a9c int_en=03ff0023 sig_en=00000000 PASS
line	91739	473	1786889589255	4392582	lf	EMMC EXT_CSD status=00000000 rev=00000008 card_type=00000057 part_cfg=00000038 sectors=01d32800 bytes_hi=00000003 bytes_lo=a6500000 PASS
line	91740	473	1786889589287	4392720	lf	EMMC GPT status=00000000 parse=00000000 rev=00010000 hdr_size=0000005c current_hi=00000000 current_lo=00000001 entries_hi=00000000 entries_lo=00000002 count=00000044 size=00000080 PASS
line	91741	473	1786889589495	4392906	lf	EMMC PART name=efi entry_status=00000000 read_status=00000000 first_hi=00000000 first_lo=00133088 last_hi=00000000 last_lo=00233087 sha256=8be586d120dc30573bc8920ffac36770677a826f19d0a61bea3c4f0669c36e62 PASS
line	91742	473	1786889589539	4393116	lf	FAT32 RO bpb=00000000 fsinfo_read=00000000 fsinfo_parse=00000000 bps=00001000 spc=00000001 root=00000002 root_link_status=00000000 root_link=0ffffff8 root_block_hi=00000000 root_block_lo=00133988 PASS
line	91743	473	1786889589605	4393318	lf	FAT32 FILE path=/EFI/BOOT/BOOTAA64.EFI efi=00000000 boot=00000000 file=00000000 read=00000000 cluster=000038ed size=00193400 sha256=15d1e37a652ec29fd8886c684769b7feff77cedae660613f11b8c1813ec1a430 PASS
line	91744	473	1786889589669	4393521	lf	FAT32 VFS path=/EFI/BOOT/BOOTAA64.EFI mount=00000000 open=00000000 read=00000000 bytes=00000040 PASS
line	91745	473	1786889591159	4393623	lf	FAT32 FULL path=/EFI/BOOT/BOOTAA64.EFI rate=00000000 bus=00000000 status=00000000 clusters=00000194 bytes_hi=00000000 bytes_lo=00193400 sha256=13028e630f34cbc1627e4b15ce07a6f99bdd3234492fe47096b188e4cd73a989 PASS
line	91746	473	1786889591191	4393837	lf	[INF] device init complete
line	91747	473	1786889591191	4393864	lf	KTEST harness.assert_abort PASS
line	91748	473	1786889591191	4393896	lf	KTEST harness.assume_skip SKIP unavailable
line	91749	473	1786889591191	4393939	lf	KTEST harness.expect_continue PASS recorded=2
line	91750	473	1786889591191	4393985	lf	KTEST m2_timer.1000 PASS
line	91751	473	1786889591191	4394010	lf	THREADS ABCABCABC PASS
line	91752	473	1786889591191	4394033	lf	KTEST m3_preempt PASS a=23382 b=22966
line	91753	473	1786889591191	4394071	lf	KTEST sched.oracle PASS
line	91754	473	1786889591191	4394095	lf	KTEST semaphore.oracle PASS
line	91755	473	1786889591191	4394123	lf	KTEST mutex.oracle PASS
line	91756	473	1786889591224	4394148	lf	KTEST condvar.oracle PASS
line	91757	473	1786889591224	4394174	lf	KTEST events.oracle PASS
line	91758	473	1786889591224	4394199	lf	KTEST fifo.oracle PASS
line	91759	473	1786889591224	4394222	lf	KTEST lifo.oracle PASS
line	91760	473	1786889591224	4394245	lf	KTEST queue.oracle PASS
line	91761	473	1786889591224	4394269	lf	KTEST sleep.oracle PASS
line	91762	473	1786889591224	4394293	lf	KTEST early_sleep.oracle PASS
line	91763	473	1786889591224	4394323	lf	KTEST timeout.oracle PASS
line	91764	473	1786889591224	4394349	lf	KTEST timer_part.oracle PASS
line	91765	473	1786889591224	4394378	lf	KTEST threads_part.oracle PASS
line	91766	473	1786889591224	4394409	lf	KTEST spinlock.oracle PASS
line	91767	473	1786889591224	4394436	lf	EVT 1 sched_priority begin object
line	91768	473	1786889591224	4394470	lf	EVT 2 sched_priority observed object
line	91769	473	1786889591224	4394507	lf	EVT 3 sched_fifo begin object
line	91770	473	1786889591224	4394537	lf	EVT 4 sched_fifo observed object
line	91771	473	1786889591224	4394570	lf	EVT 5 yield_rotation begin object
line	91772	473	1786889591224	4394604	lf	EVT 6 yield_rotation observed object
line	91773	473	1786889591262	4394642	lf	EVT 7 sem_priority begin object
line	91774	473	1786889591262	4394674	lf	EVT 8 sem_priority observed object
line	91775	473	1786889591294	4394710	lf	EVT 9 sem_fifo begin object
line	91776	473	1786889591294	4394738	lf	EVT 10 sem_fifo observed object
line	91777	473	1786889591294	4394770	lf	EVT 11 mutex_pi begin object
line	91778	473	1786889591294	4394799	lf	EVT 12 mutex_pi observed object
line	91779	473	1786889591294	4394831	lf	EVT 13 event_any_safe begin object
line	91780	473	1786889591294	4394866	lf	EVT 14 event_any_safe observed object
line	91781	473	1786889591294	4394904	lf	EVT 15 event_all_safe begin object
line	91782	473	1786889591294	4394939	lf	EVT 16 event_all_safe observed object
line	91783	473	1786889591294	4394977	lf	EVT 17 timeout_order begin object
line	91784	473	1786889591327	4395012	lf	EVT 18 timeout_order observed object
line	91785	473	1786889591327	4395049	lf	EVT 19 queue_order begin object
line	91786	473	1786889591327	4395081	lf	EVT 20 queue_order observed object
line	91787	473	1786889591327	4395116	lf	EVT 21 msgq_fifo begin object
line	91788	473	1786889591360	4395147	lf	EVT 22 msgq_fifo observed object
line	91789	473	1786889591360	4395180	lf	EVT 23 msgq_full begin object
line	91790	473	1786889591360	4395210	lf	EVT 24 msgq_full observed object
line	91791	473	1786889591360	4395243	lf	EVT 25 msgq_purge begin object
line	91792	473	1786889591360	4395274	lf	EVT 26 msgq_purge observed object
line	91793	473	1786889591360	4395308	lf	EVT 27 stack_lifo begin object
line	91794	473	1786889591360	4395339	lf	EVT 28 stack_lifo observed object
line	91795	473	1786889591360	4395373	lf	EVT 29 stack_empty begin object
line	91796	473	1786889591360	4395405	lf	EVT 30 stack_empty observed object
line	91797	473	1786889591360	4395440	lf	EVT 31 slab_exhaust begin object
line	91798	473	1786889591360	4395473	lf	EVT 32 slab_exhaust observed object
line	91799	473	1786889591360	4395509	lf	EVT 33 slab_reuse begin object
line	91800	473	1786889591360	4395540	lf	EVT 34 slab_reuse observed object
line	91801	473	1786889591360	4395574	lf	EVT 35 heap_alloc_free begin object
line	91802	473	1786889591394	4395611	lf	EVT 36 heap_alloc_free observed object
line	91803	473	1786889591394	4395650	lf	EVT 37 poll_signal begin object
line	91804	473	1786889591426	4395683	lf	EVT 38 poll_signal observed object
line	91805	473	1786889591426	4395718	lf	EVT 39 timer_expiry begin object
line	91806	473	1786889591426	4395751	lf	EVT 40 timer_expiry observed object
line	91807	473	1786889591426	4395787	lf	EVT 41 timer_status begin object
line	91808	473	1786889591426	4395820	lf	EVT 42 timer_status observed object
line	91809	473	1786889591426	4395856	lf	EVT 43 timer_stop begin object
line	91810	473	1786889591426	4395887	lf	EVT 44 timer_stop observed object
line	91811	473	1786889591426	4395921	lf	EVT 45 work_submit begin object
line	91812	473	1786889591426	4395953	lf	EVT 46 work_submit observed object
line	91813	473	1786889591426	4395988	lf	EVT 47 work_flush begin object
line	91814	473	1786889591426	4396019	lf	EVT 48 work_flush observed object
line	91815	473	1786889591426	4396053	lf	EVT 49 delayable_cancel begin object
line	91816	473	1786889591426	4396090	lf	EVT 50 delayable_cancel observed object
line	91817	473	1786889591460	4396131	lf	EVT 51 sem_limit begin object
line	91818	473	1786889591460	4396161	lf	EVT 52 sem_limit observed object
line	91819	473	1786889591460	4396194	lf	EVT 53 sem_reset begin object
line	91820	473	1786889591460	4396224	lf	EVT 54 sem_reset observed object
line	91821	473	1786889591460	4396257	lf	EVT 55 event_clear begin object
line	91822	473	1786889591460	4396289	lf	EVT 56 event_clear observed object
line	91823	473	1786889591460	4396324	lf	EVT 57 queue_remove begin object
line	91824	473	1786889591460	4396357	lf	EVT 58 queue_remove observed object
line	91825	473	1786889591460	4396393	lf	EVT 59 uptime_monotonic begin object
line	91826	473	1786889591460	4396430	lf	EVT 60 uptime_monotonic observed object
line	91827	473	1786889591460	4396470	lf	KTEST device.oracle PASS
line	91828	473	1786889591460	4396495	lf	KTEST context.oracle PASS
line	91829	473	1786889591460	4396521	lf	KTEST workq.oracle PASS
line	91830	473	1786889591460	4396545	lf	KTEST msgq.oracle PASS
line	91831	473	1786889591460	4396568	lf	KTEST stack.oracle PASS
line	91832	473	1786889591460	4396592	lf	KTEST mem_slab.oracle PASS
line	91833	473	1786889591460	4396619	lf	KTEST pipe.oracle PASS
line	91834	473	1786889591494	4396643	lf	KTEST mem_heap.oracle PASS
line	91835	473	1786889591494	4396670	lf	KTEST poll.oracle PASS
line	91836	473	1786889591526	4396694	lf	KTEST timer.oracle PASS
line	91837	473	1786889591526	4396718	lf	KTEST mbox.oracle PASS
line	91838	473	1786889591526	4396741	lf	KTEST obj_core.oracle PASS
line	91839	473	1786889591526	4396768	lf	KTEST pending.oracle PASS
line	91840	473	1786889591526	4396794	lf	KTEST profiling.oracle PASS
line	91841	473	1786889591526	4396822	lf	KTEST sys_timer.oracle PASS
line	91842	473	1786889591526	4396850	lf	KTEST tickless.oracle PASS
line	91843	473	1786889591526	4396877	lf	KTEST threads.oracle PASS
line	91844	473	1786889591526	4396903	lf	KTEST cleanup.oracle PASS
line	91845	473	1786889591526	4396929	lf	KTEST fatal.oracle PASS
line	91846	473	1786889591526	4396953	lf	KTEST common.oracle PASS
line	91847	473	1786889591526	4396978	lf	SMP STEP 6 0000000000000004
line	91848	473	1786889591526	4397006	lf	SMP STEP 0 0000000048000010
line	91849	473	1786889591526	4397034	lf	SMP STEP 1 0000000000000001
line	91850	473	1786889591526	4397062	lf	SMP STEP 2 0000000100000000
line	91851	473	1786889591526	4397090	lf	SMP STEP 1 0000000000000002
line	91852	473	1786889591560	4397119	lf	SMP STEP 2 0000000200000000
line	91853	473	1786889591560	4397147	lf	SMP STEP 1 0000000000000003
line	91854	473	1786889591560	4397175	lf	SMP STEP 2 0000000300000000
line	91855	473	1786889591560	4397203	lf	SMP STEP 3 000000000000000f
line	91856	473	1786889591560	4397231	lf	SMP STEP 4 000000000000000f
line	91857	473	1786889591560	4397259	lf	SMP STEP 5 000000000000000f
line	91858	473	1786889591560	4397287	lf	SMP PSCI CPU_ON SGI PASS
line	91859	473	1786889591560	4397312	lf	APP admit
line	91860	473	1786889591560	4397322	lf	CONSOLE
line	91861	473	1786889671327	4397331	crlf	sirocco> 
line	91862	473	1786889673311	4397344	crlf	sirocco> version
line	91863	473	1786889673351	4397364	lf	VERSION SIROCCO M4 mojo=1.1.0.dev2026081405 version=0.1.0-sirocco-unoq-ext4release-shell fp=f0a276f875fba3d6 config=9c57b38f827e40bb
line	91864	473	1786889687252	4397498	crlf	sirocco> 
line	91865	473	1786889691157	4397511	crlf	sirocco> selftest run all
line	91866	473	1786889691157	4397538	lf	SELFTEST 1 m2_vectors PASS 1 live stack=reserved
line	91867	473	1786889691189	4397588	lf	SELFTEST 2 m2_timer PASS 6 count=1000 stack=reserved
line	91868	473	1786889691189	4397641	lf	SELFTEST 3 m2_threads PASS 0 sequence=ABCABCABC stack=reserved
line	91869	473	1786889691221	4397705	lf	SELFTEST 4 storage_qcom PASS 23851 qcom-sdhci gpt-fat32-vfs-ro stack=reserved
line	91870	473	1786889691221	4397783	lf	SELFTEST SUMMARY 4 4 0 0
line	91871	473	1786889691902	4397809	crlf	sirocco> 
line	91872	473	1786889697710	4397822	crlf	sirocco> selftest run storage_qcom
line	91873	473	1786889697741	4397860	lf	SELFTEST 1 storage_qcom PASS 23813 qcom-sdhci gpt-fat32-vfs-ro stack=reserved
line	91874	473	1786889697741	4397938	lf	SELFTEST SUMMARY 1 1 0 0
line	91875	473	1786889698365	4397964	crlf	sirocco> 
line	91876	473	1786889699718	4397977	crlf	sirocco> htop
line	91877	473	1786889699718	4397992	lf	CPU TASK STATE RUNTIME STACK
line	91878	473	1786889699718	4398021	lf	0 kernel running 0 65536
line	91879	473	1786889700361	4398047	crlf	sirocco> 
line	91880	473	1786889707016	4398060	crlf	sirocco> led user-green1 blink 150 350
line	91881	473	1786889707016	4398100	lf	BLINK
line	91882	473	1786889707672	4398107	crlf	sirocco> 
line	91883	473	1786889712840	4398120	crlf	sirocco> led user-green1 status
line	91884	473	1786889712840	4398153	lf	off=0 mode=blink brightness=0 max=255 binary
line	91885	473	1786889713512	4398199	crlf	sirocco> 
line	91886	473	1786889718040	4398212	crlf	sirocco> led user-green1 off
line	91887	473	1786889718040	4398242	lf	OK
line	91888	473	1786889969514	4398246	crlf	sirocco> help
line	91889	473	1786889969553	4398263	lf	Tools: help version device kernel selftest mcp net wifi bt fs htop dmesg led input ota service target
line	91890	473	1786889969553	4398365	lf	Use: <tool> help  or  help <tool>
line	91891	473	1786889974396	4398400	crlf	sirocco> ke^H ^H^H ^Hfs help
line	91892	473	1786889974396	4398426	lf	fs ls [path]
line	91893	473	1786889974396	4398439	lf	fs cat <path>
line	91894	473	1786889974396	4398453	lf	fs stat <path>
line	91895	473	1786889974428	4398469	lf	fs write <path> <data>
line	91896	473	1786889974428	4398492	lf	fs rm <path>
line	91897	473	1786889980350	4398506	crlf	sirocco> fs s^H ^Hlsd .^H ^H^H ^H^H ^H /
line	91898	473	1786889988990	4398542	crlf	sirocco> [A^H ^H^H ^Hfs ls /boot^H ^H^H ^H^H ^H^H ^HEFI
line	91899	473	1786890363257	4398589	none	sirocco> 
#meta	key	value
meta	pending_tail	sirocco> 
meta	pending_tail_ts	1786908863186
